Student_ID,Quiz_ID,Subject,Chapter,Questions_Attempted,Correct,Incorrect,Accuracy,Average_Time_Per_Question
STU0448,QUIZ2685,Mathematics,Algebra,23,7,16,30.43,44.59
STU0448,QUIZ2686,Biology,Cell,15,14,1,93.33,68.38
STU0448,QUIZ2687,Physics,Laws of Motion,20,12,8,60.0,33.6
STU0448,QUIZ2688,Physics,Work and Energy,16,14,2,87.5,80.01
STU0449,QUIZ2689,Chemistry,Atoms,25,25,0,100.0,83.67
STU0449,QUIZ2690,Chemistry,Organic Chemistry,26,22,4,84.62,74.89
STU0449,QUIZ2691,Chemistry,Chemical Bonding,22,12,10,54.55,21.31
STU0449,QUIZ2692,Mathematics,Algebra,18,12,6,66.67,85.19
STU0449,QUIZ2693,Mathematics,Probability,29,25,4,86.21,40.32
STU0449,QUIZ2694,Mathematics,Probability,28,9,19,32.14,61.77
STU0450,QUIZ2695,Biology,Plant Physiology,20,5,15,25.0,74.48
STU0450,QUIZ2696,Chemistry,Acids and Bases,23,9,14,39.13,72.48
STU0450,QUIZ2697,Chemistry,Atoms,27,10,17,37.04,80.88
STU0450,QUIZ2698,Chemistry,Organic Chemistry,21,20,1,95.24,67.21
STU0450,QUIZ2699,Chemistry,Chemical Bonding,26,12,14,46.15,26.86
STU0450,QUIZ2700,Chemistry,Organic Chemistry,26,18,8,69.23,85.34
STU0451,QUIZ2701,Biology,Human Body,28,15,13,53.57,53.68
STU0451,QUIZ2702,Chemistry,Atoms,16,5,11,31.25,53.5
STU0451,QUIZ2703,Biology,Plant Physiology,19,5,14,26.32,24.8
STU0451,QUIZ2704,Chemistry,Organic Chemistry,16,15,1,93.75,60.75
STU0451,QUIZ2705,Mathematics,Algebra,24,18,6,75.0,21.62
STU0451,QUIZ2706,Mathematics,Calculus,26,9,17,34.62,22.98
STU0452,QUIZ2707,Biology,Genetics,26,22,4,84.62,34.86
STU0452,QUIZ2708,Chemistry,Chemical Bonding,27,19,8,70.37,52.92
STU0452,QUIZ2709,Physics,Electricity,23,5,18,21.74,33.22
STU0452,QUIZ2710,Chemistry,Chemical Bonding,30,15,15,50.0,73.88
STU0452,QUIZ2711,Chemistry,Chemical Bonding,28,28,0,100.0,77.65
STU0452,QUIZ2712,Chemistry,Organic Chemistry,19,17,2,89.47,44.84
STU0453,QUIZ2713,Chemistry,Chemical Bonding,26,26,0,100.0,22.61
STU0453,QUIZ2714,Biology,Cell,20,11,9,55.0,84.69
STU0453,QUIZ2715,Physics,Work and Energy,29,10,19,34.48,51.3
STU0453,QUIZ2716,Biology,Genetics,15,5,10,33.33,28.17
STU0453,QUIZ2717,Mathematics,Trigonometry,16,9,7,56.25,41.19
STU0453,QUIZ2718,Biology,Genetics,16,7,9,43.75,39.2
STU0454,QUIZ2719,Biology,Genetics,21,18,3,85.71,34.84
STU0454,QUIZ2720,Chemistry,Atoms,25,6,19,24.0,32.72
STU0454,QUIZ2721,Mathematics,Algebra,21,12,9,57.14,70.28
STU0454,QUIZ2722,Chemistry,Organic Chemistry,21,8,13,38.1,26.92
STU0454,QUIZ2723,Physics,Laws of Motion,30,19,11,63.33,82.06
STU0454,QUIZ2724,Mathematics,Probability,18,15,3,83.33,64.23
STU0455,QUIZ2725,Mathematics,Calculus,15,13,2,86.67,83.32
STU0455,QUIZ2726,Biology,Genetics,25,17,8,68.0,42.09
STU0455,QUIZ2727,Biology,Genetics,26,25,1,96.15,29.56
STU0455,QUIZ2728,Biology,Plant Physiology,25,24,1,96.0,72.66
STU0455,QUIZ2729,Chemistry,Chemical Bonding,28,13,15,46.43,83.27
STU0455,QUIZ2730,Chemistry,Organic Chemistry,15,15,0,100.0,32.21
STU0456,QUIZ2731,Biology,Genetics,20,9,11,45.0,55.08
STU0456,QUIZ2732,Mathematics,Calculus,30,8,22,26.67,72.72
STU0456,QUIZ2733,Chemistry,Organic Chemistry,16,5,11,31.25,52.33
STU0456,QUIZ2734,Physics,Electricity,29,28,1,96.55,33.37
STU0456,QUIZ2735,Chemistry,Atoms,15,5,10,33.33,35.66
STU0456,QUIZ2736,Biology,Human Body,29,15,14,51.72,86.58
STU0457,QUIZ2737,Chemistry,Atoms,22,9,13,40.91,33.64
STU0457,QUIZ2738,Physics,Motion,17,7,10,41.18,69.71
STU0457,QUIZ2739,Chemistry,Acids and Bases,30,12,18,40.0,44.63
STU0457,QUIZ2740,Mathematics,Calculus,19,15,4,78.95,88.54
STU0457,QUIZ2741,Physics,Work and Energy,21,13,8,61.9,25.61
STU0457,QUIZ2742,Biology,Genetics,27,22,5,81.48,49.57
STU0458,QUIZ2743,Mathematics,Trigonometry,27,20,7,74.07,71.8
STU0458,QUIZ2744,Chemistry,Acids and Bases,16,14,2,87.5,27.18
STU0458,QUIZ2745,Chemistry,Acids and Bases,29,26,3,89.66,72.38
STU0458,QUIZ2746,Chemistry,Acids and Bases,23,6,17,26.09,62.0
STU0458,QUIZ2747,Physics,Electricity,25,23,2,92.0,20.53
STU0458,QUIZ2748,Chemistry,Chemical Bonding,29,6,23,20.69,86.68
STU0459,QUIZ2749,Biology,Cell,17,17,0,100.0,30.85
STU0459,QUIZ2750,Biology,Genetics,23,10,13,43.48,80.9
STU0459,QUIZ2751,Physics,Work and Energy,20,14,6,70.0,53.91
STU0459,QUIZ2752,Biology,Cell,28,27,1,96.43,55.92
STU0459,QUIZ2753,Chemistry,Acids and Bases,29,11,18,37.93,32.36
STU0459,QUIZ2754,Mathematics,Algebra,23,18,5,78.26,78.24
STU0460,QUIZ2755,Mathematics,Calculus,19,6,13,31.58,64.99
STU0460,QUIZ2756,Chemistry,Organic Chemistry,21,5,16,23.81,24.56
STU0460,QUIZ2757,Chemistry,Chemical Bonding,19,7,12,36.84,72.03
STU0460,QUIZ2758,Physics,Motion,25,13,12,52.0,65.56
STU0460,QUIZ2759,Physics,Motion,17,9,8,52.94,68.41
STU0460,QUIZ2760,Physics,Work and Energy,18,6,12,33.33,72.22
STU0461,QUIZ2761,Chemistry,Chemical Bonding,28,8,20,28.57,69.36
STU0461,QUIZ2762,Mathematics,Algebra,20,20,0,100.0,46.4
STU0461,QUIZ2763,Biology,Genetics,17,9,8,52.94,50.26
STU0461,QUIZ2764,Physics,Motion,30,14,16,46.67,70.9
STU0461,QUIZ2765,Physics,Electricity,23,7,16,30.43,62.55
STU0461,QUIZ2766,Mathematics,Probability,26,17,9,65.38,74.13
STU0462,QUIZ2767,Mathematics,Probability,25,8,17,32.0,86.62
STU0462,QUIZ2768,Chemistry,Acids and Bases,17,5,12,29.41,38.62
STU0462,QUIZ2769,Chemistry,Acids and Bases,18,10,8,55.56,77.47
STU0462,QUIZ2770,Biology,Genetics,20,14,6,70.0,47.72
STU0462,QUIZ2771,Biology,Plant Physiology,24,23,1,95.83,73.78
STU0462,QUIZ2772,Mathematics,Algebra,17,11,6,64.71,35.25
STU0463,QUIZ2773,Physics,Laws of Motion,24,20,4,83.33,80.63
STU0463,QUIZ2774,Mathematics,Algebra,26,25,1,96.15,58.7
STU0463,QUIZ2775,Chemistry,Organic Chemistry,26,7,19,26.92,25.33
STU0463,QUIZ2776,Mathematics,Trigonometry,19,11,8,57.89,34.48
STU0463,QUIZ2777,Mathematics,Probability,23,10,13,43.48,48.89
STU0463,QUIZ2778,Biology,Cell,18,10,8,55.56,25.94
STU0464,QUIZ2779,Mathematics,Calculus,18,16,2,88.89,69.32
STU0464,QUIZ2780,Physics,Laws of Motion,25,10,15,40.0,45.48
STU0464,QUIZ2781,Physics,Electricity,29,5,24,17.24,22.79
STU0464,QUIZ2782,Biology,Genetics,22,7,15,31.82,60.2
STU0464,QUIZ2783,Mathematics,Calculus,15,8,7,53.33,33.21
STU0464,QUIZ2784,Chemistry,Atoms,17,12,5,70.59,54.55
STU0465,QUIZ2785,Physics,Electricity,26,7,19,26.92,33.5
STU0465,QUIZ2786,Chemistry,Acids and Bases,27,12,15,44.44,72.94
STU0465,QUIZ2787,Physics,Electricity,16,9,7,56.25,25.5
STU0465,QUIZ2788,Mathematics,Calculus,15,5,10,33.33,46.84
STU0465,QUIZ2789,Mathematics,Probability,25,8,17,32.0,21.63
STU0465,QUIZ2790,Biology,Genetics,30,28,2,93.33,64.07
STU0466,QUIZ2791,Chemistry,Chemical Bonding,27,21,6,77.78,26.29
STU0466,QUIZ2792,Biology,Human Body,15,9,6,60.0,27.25
STU0466,QUIZ2793,Physics,Work and Energy,26,6,20,23.08,83.05
STU0466,QUIZ2794,Chemistry,Organic Chemistry,15,5,10,33.33,24.18
STU0466,QUIZ2795,Biology,Human Body,19,9,10,47.37,83.73
STU0466,QUIZ2796,Chemistry,Atoms,24,10,14,41.67,79.55
STU0467,QUIZ2797,Biology,Cell,22,11,11,50.0,56.47
STU0467,QUIZ2798,Physics,Laws of Motion,23,17,6,73.91,82.14
STU0467,QUIZ2799,Biology,Human Body,23,15,8,65.22,81.82
STU0467,QUIZ2800,Biology,Genetics,27,9,18,33.33,79.43
STU0467,QUIZ2801,Physics,Laws of Motion,30,18,12,60.0,21.22
STU0467,QUIZ2802,Biology,Plant Physiology,30,10,20,33.33,69.46
STU0468,QUIZ2803,Physics,Laws of Motion,29,10,19,34.48,73.96
STU0468,QUIZ2804,Chemistry,Acids and Bases,20,9,11,45.0,42.23
STU0468,QUIZ2805,Physics,Motion,28,26,2,92.86,84.5
STU0468,QUIZ2806,Mathematics,Calculus,15,9,6,60.0,79.24
STU0468,QUIZ2807,Mathematics,Algebra,28,8,20,28.57,88.32
STU0468,QUIZ2808,Mathematics,Algebra,23,19,4,82.61,23.48
STU0469,QUIZ2809,Chemistry,Acids and Bases,28,23,5,82.14,29.66
STU0469,QUIZ2810,Chemistry,Chemical Bonding,17,11,6,64.71,77.51
STU0469,QUIZ2811,Mathematics,Calculus,27,10,17,37.04,60.08
STU0469,QUIZ2812,Biology,Human Body,29,27,2,93.1,47.0
STU0469,QUIZ2813,Chemistry,Atoms,21,9,12,42.86,44.98
STU0469,QUIZ2814,Biology,Plant Physiology,19,7,12,36.84,29.04
STU0470,QUIZ2815,Chemistry,Chemical Bonding,28,28,0,100.0,55.1
STU0470,QUIZ2816,Biology,Plant Physiology,27,10,17,37.04,52.43
STU0470,QUIZ2817,Physics,Motion,17,17,0,100.0,29.16
STU0470,QUIZ2818,Chemistry,Atoms,17,16,1,94.12,78.84
STU0470,QUIZ2819,Mathematics,Algebra,15,9,6,60.0,32.73
STU0470,QUIZ2820,Mathematics,Trigonometry,26,12,14,46.15,48.28
STU0471,QUIZ2821,Mathematics,Probability,21,11,10,52.38,53.42
STU0471,QUIZ2822,Mathematics,Algebra,25,21,4,84.0,65.42
STU0471,QUIZ2823,Biology,Plant Physiology,29,9,20,31.03,54.06
STU0471,QUIZ2824,Chemistry,Atoms,29,8,21,27.59,47.76
STU0471,QUIZ2825,Mathematics,Trigonometry,30,30,0,100.0,42.02
STU0471,QUIZ2826,Mathematics,Calculus,19,13,6,68.42,51.44
STU0472,QUIZ2827,Chemistry,Atoms,23,13,10,56.52,26.98
STU0472,QUIZ2828,Physics,Work and Energy,21,8,13,38.1,29.02
STU0472,QUIZ2829,Physics,Laws of Motion,29,12,17,41.38,32.41
STU0472,QUIZ2830,Mathematics,Trigonometry,16,8,8,50.0,86.95
STU0472,QUIZ2831,Mathematics,Algebra,18,11,7,61.11,60.66
STU0472,QUIZ2832,Mathematics,Calculus,22,7,15,31.82,88.91
STU0473,QUIZ2833,Physics,Motion,24,21,3,87.5,29.19
STU0473,QUIZ2834,Physics,Electricity,19,10,9,52.63,89.27
STU0473,QUIZ2835,Mathematics,Probability,17,7,10,41.18,36.54
STU0473,QUIZ2836,Chemistry,Acids and Bases,21,20,1,95.24,66.73
STU0473,QUIZ2837,Chemistry,Chemical Bonding,23,15,8,65.22,45.51
STU0473,QUIZ2838,Physics,Motion,27,19,8,70.37,24.47
STU0474,QUIZ2839,Chemistry,Acids and Bases,15,6,9,40.0,44.58
STU0474,QUIZ2840,Physics,Electricity,18,18,0,100.0,40.56
STU0474,QUIZ2841,Physics,Electricity,15,7,8,46.67,35.9
STU0474,QUIZ2842,Mathematics,Trigonometry,20,5,15,25.0,74.87
STU0474,QUIZ2843,Chemistry,Acids and Bases,19,18,1,94.74,88.81
STU0474,QUIZ2844,Physics,Work and Energy,19,8,11,42.11,38.46
STU0475,QUIZ2845,Biology,Cell,29,10,19,34.48,49.06
STU0475,QUIZ2846,Chemistry,Chemical Bonding,28,14,14,50.0,82.41
STU0475,QUIZ2847,Chemistry,Atoms,16,10,6,62.5,79.06
STU0475,QUIZ2848,Biology,Plant Physiology,28,12,16,42.86,73.77
STU0475,QUIZ2849,Physics,Electricity,25,18,7,72.0,83.04
STU0475,QUIZ2850,Mathematics,Calculus,29,25,4,86.21,57.99
STU0476,QUIZ2851,Chemistry,Atoms,29,14,15,48.28,64.68
STU0476,QUIZ2852,Mathematics,Algebra,24,24,0,100.0,40.11
STU0476,QUIZ2853,Chemistry,Chemical Bonding,16,7,9,43.75,69.81
STU0476,QUIZ2854,Chemistry,Chemical Bonding,30,15,15,50.0,30.72
STU0476,QUIZ2855,Biology,Cell,27,18,9,66.67,61.46
STU0476,QUIZ2856,Mathematics,Trigonometry,17,15,2,88.24,29.49
STU0477,QUIZ2857,Physics,Laws of Motion,20,16,4,80.0,27.53
STU0477,QUIZ2858,Biology,Cell,23,12,11,52.17,51.03
STU0477,QUIZ2859,Physics,Electricity,30,22,8,73.33,47.57
STU0477,QUIZ2860,Mathematics,Probability,15,5,10,33.33,20.63
STU0477,QUIZ2861,Mathematics,Probability,23,8,15,34.78,81.24
STU0477,QUIZ2862,Mathematics,Algebra,30,19,11,63.33,42.82
STU0478,QUIZ2863,Mathematics,Algebra,27,22,5,81.48,78.03
STU0478,QUIZ2864,Physics,Work and Energy,28,13,15,46.43,58.28
STU0478,QUIZ2865,Biology,Plant Physiology,29,23,6,79.31,67.42
STU0478,QUIZ2866,Mathematics,Probability,25,24,1,96.0,62.38
STU0478,QUIZ2867,Biology,Plant Physiology,15,9,6,60.0,56.54
STU0478,QUIZ2868,Biology,Genetics,27,22,5,81.48,37.11
STU0479,QUIZ2869,Biology,Genetics,25,24,1,96.0,74.1
STU0479,QUIZ2870,Biology,Cell,21,8,13,38.1,73.5
STU0479,QUIZ2871,Physics,Motion,17,12,5,70.59,75.0
STU0479,QUIZ2872,Biology,Cell,17,12,5,70.59,44.37
STU0479,QUIZ2873,Physics,Work and Energy,18,11,7,61.11,48.25
STU0479,QUIZ2874,Mathematics,Trigonometry,19,9,10,47.37,73.91
STU0480,QUIZ2875,Physics,Laws of Motion,27,17,10,62.96,69.71
STU0480,QUIZ2876,Biology,Human Body,18,12,6,66.67,66.97
STU0480,QUIZ2877,Biology,Plant Physiology,18,17,1,94.44,29.36
STU0480,QUIZ2878,Chemistry,Chemical Bonding,29,23,6,79.31,72.29
STU0480,QUIZ2879,Physics,Motion,29,15,14,51.72,30.35
STU0480,QUIZ2880,Chemistry,Chemical Bonding,24,19,5,79.17,41.29
STU0481,QUIZ2881,Chemistry,Acids and Bases,22,16,6,72.73,44.2
STU0481,QUIZ2882,Physics,Work and Energy,21,16,5,76.19,69.01
STU0481,QUIZ2883,Mathematics,Algebra,17,7,10,41.18,83.94
STU0481,QUIZ2884,Biology,Cell,27,8,19,29.63,87.53
STU0481,QUIZ2885,Mathematics,Algebra,17,6,11,35.29,89.27
STU0481,QUIZ2886,Chemistry,Acids and Bases,21,10,11,47.62,27.15
STU0482,QUIZ2887,Biology,Genetics,25,20,5,80.0,21.71
STU0482,QUIZ2888,Mathematics,Algebra,15,7,8,46.67,75.43
STU0482,QUIZ2889,Mathematics,Algebra,20,13,7,65.0,40.28
STU0482,QUIZ2890,Chemistry,Acids and Bases,15,15,0,100.0,23.35
STU0482,QUIZ2891,Biology,Cell,25,23,2,92.0,47.95
STU0482,QUIZ2892,Biology,Cell,16,9,7,56.25,26.63
STU0483,QUIZ2893,Physics,Work and Energy,26,23,3,88.46,66.42
STU0483,QUIZ2894,Chemistry,Atoms,18,10,8,55.56,67.36
STU0483,QUIZ2895,Chemistry,Organic Chemistry,23,22,1,95.65,45.29
STU0483,QUIZ2896,Mathematics,Trigonometry,24,15,9,62.5,64.11
STU0483,QUIZ2897,Chemistry,Organic Chemistry,27,23,4,85.19,80.58
STU0483,QUIZ2898,Chemistry,Acids and Bases,29,27,2,93.1,84.78
STU0484,QUIZ2899,Physics,Motion,21,9,12,42.86,35.55
STU0484,QUIZ2900,Biology,Cell,16,10,6,62.5,28.29
STU0484,QUIZ2901,Biology,Human Body,16,7,9,43.75,24.35
STU0484,QUIZ2902,Physics,Motion,16,13,3,81.25,28.51
STU0484,QUIZ2903,Chemistry,Acids and Bases,25,20,5,80.0,24.27
STU0484,QUIZ2904,Physics,Laws of Motion,28,18,10,64.29,63.73
STU0485,QUIZ2905,Mathematics,Probability,20,7,13,35.0,21.78
STU0485,QUIZ2906,Biology,Plant Physiology,30,29,1,96.67,35.4
STU0485,QUIZ2907,Mathematics,Trigonometry,20,5,15,25.0,48.52
STU0485,QUIZ2908,Chemistry,Atoms,29,12,17,41.38,49.69
STU0485,QUIZ2909,Biology,Cell,28,9,19,32.14,52.54
STU0485,QUIZ2910,Physics,Electricity,23,19,4,82.61,79.95
STU0486,QUIZ2911,Mathematics,Trigonometry,17,12,5,70.59,53.93
STU0486,QUIZ2912,Biology,Human Body,23,12,11,52.17,38.68
STU0486,QUIZ2913,Biology,Cell,18,7,11,38.89,28.09
STU0486,QUIZ2914,Biology,Cell,23,13,10,56.52,41.12
STU0486,QUIZ2915,Biology,Human Body,28,5,23,17.86,78.76
STU0486,QUIZ2916,Physics,Motion,19,14,5,73.68,48.8
STU0487,QUIZ2917,Biology,Genetics,29,27,2,93.1,38.38
STU0487,QUIZ2918,Physics,Electricity,28,9,19,32.14,43.21
STU0487,QUIZ2919,Chemistry,Organic Chemistry,28,13,15,46.43,53.94
STU0487,QUIZ2920,Mathematics,Calculus,15,15,0,100.0,59.33
STU0487,QUIZ2921,Physics,Laws of Motion,19,15,4,78.95,72.62
STU0487,QUIZ2922,Physics,Work and Energy,25,10,15,40.0,70.38
STU0488,QUIZ2923,Physics,Laws of Motion,25,18,7,72.0,50.31
STU0488,QUIZ2924,Chemistry,Acids and Bases,22,20,2,90.91,23.4
STU0488,QUIZ2925,Mathematics,Algebra,30,7,23,23.33,28.84
STU0488,QUIZ2926,Biology,Plant Physiology,24,11,13,45.83,78.63
STU0488,QUIZ2927,Biology,Human Body,19,16,3,84.21,31.45
STU0488,QUIZ2928,Physics,Laws of Motion,18,8,10,44.44,52.92
STU0489,QUIZ2929,Physics,Work and Energy,27,10,17,37.04,27.61
STU0489,QUIZ2930,Physics,Laws of Motion,25,21,4,84.0,23.68
STU0489,QUIZ2931,Chemistry,Acids and Bases,18,17,1,94.44,84.25
STU0489,QUIZ2932,Physics,Electricity,22,7,15,31.82,83.24
STU0489,QUIZ2933,Chemistry,Acids and Bases,30,25,5,83.33,42.23
STU0489,QUIZ2934,Chemistry,Organic Chemistry,23,7,16,30.43,65.79
STU0490,QUIZ2935,Physics,Laws of Motion,25,19,6,76.0,88.38
STU0490,QUIZ2936,Mathematics,Algebra,16,6,10,37.5,71.17
STU0490,QUIZ2937,Mathematics,Trigonometry,23,22,1,95.65,61.79
STU0490,QUIZ2938,Biology,Genetics,17,7,10,41.18,34.66
STU0490,QUIZ2939,Chemistry,Chemical Bonding,15,11,4,73.33,39.53
STU0490,QUIZ2940,Mathematics,Algebra,23,23,0,100.0,72.12
STU0491,QUIZ2941,Biology,Cell,15,6,9,40.0,45.58
STU0491,QUIZ2942,Mathematics,Calculus,23,18,5,78.26,74.99
STU0491,QUIZ2943,Biology,Human Body,18,7,11,38.89,70.32
STU0491,QUIZ2944,Chemistry,Chemical Bonding,30,11,19,36.67,23.74
STU0491,QUIZ2945,Physics,Work and Energy,23,13,10,56.52,85.71
STU0491,QUIZ2946,Chemistry,Acids and Bases,24,13,11,54.17,70.11
STU0492,QUIZ2947,Physics,Laws of Motion,28,24,4,85.71,34.5
STU0492,QUIZ2948,Biology,Plant Physiology,27,20,7,74.07,21.47
STU0492,QUIZ2949,Chemistry,Acids and Bases,27,21,6,77.78,88.66
STU0492,QUIZ2950,Biology,Genetics,19,12,7,63.16,66.76
STU0492,QUIZ2951,Physics,Electricity,26,11,15,42.31,72.61
STU0492,QUIZ2952,Mathematics,Trigonometry,30,7,23,23.33,24.5
STU0493,QUIZ2953,Chemistry,Chemical Bonding,20,9,11,45.0,34.49
STU0493,QUIZ2954,Chemistry,Acids and Bases,28,12,16,42.86,36.82
STU0493,QUIZ2955,Mathematics,Calculus,20,17,3,85.0,89.57
STU0493,QUIZ2956,Physics,Work and Energy,23,18,5,78.26,67.43
STU0493,QUIZ2957,Biology,Plant Physiology,15,8,7,53.33,80.62
STU0493,QUIZ2958,Biology,Human Body,30,30,0,100.0,81.12
STU0494,QUIZ2959,Chemistry,Atoms,23,8,15,34.78,33.77
STU0494,QUIZ2960,Physics,Motion,27,13,14,48.15,70.61
STU0494,QUIZ2961,Physics,Electricity,16,14,2,87.5,69.37
STU0494,QUIZ2962,Chemistry,Acids and Bases,17,7,10,41.18,35.47
STU0494,QUIZ2963,Physics,Electricity,28,12,16,42.86,34.18
STU0494,QUIZ2964,Physics,Work and Energy,27,18,9,66.67,77.78
STU0495,QUIZ2965,Biology,Human Body,27,17,10,62.96,35.02
STU0495,QUIZ2966,Chemistry,Atoms,30,5,25,16.67,24.66
STU0495,QUIZ2967,Chemistry,Chemical Bonding,26,23,3,88.46,50.84
STU0495,QUIZ2968,Biology,Genetics,17,11,6,64.71,71.34
STU0495,QUIZ2969,Mathematics,Trigonometry,16,11,5,68.75,71.43
STU0495,QUIZ2970,Biology,Human Body,23,18,5,78.26,54.62
STU0496,QUIZ2971,Chemistry,Acids and Bases,28,15,13,53.57,65.04
STU0496,QUIZ2972,Mathematics,Algebra,16,8,8,50.0,72.03
STU0496,QUIZ2973,Physics,Laws of Motion,17,16,1,94.12,22.51
STU0496,QUIZ2974,Biology,Genetics,17,13,4,76.47,73.76
STU0496,QUIZ2975,Physics,Work and Energy,16,14,2,87.5,67.91
STU0496,QUIZ2976,Physics,Electricity,22,20,2,90.91,70.38
STU0497,QUIZ2977,Biology,Plant Physiology,25,9,16,36.0,27.07
STU0497,QUIZ2978,Physics,Electricity,22,7,15,31.82,74.19
STU0497,QUIZ2979,Biology,Cell,24,9,15,37.5,40.68
STU0497,QUIZ2980,Physics,Work and Energy,21,5,16,23.81,59.91
STU0497,QUIZ2981,Chemistry,Acids and Bases,18,6,12,33.33,55.24
STU0497,QUIZ2982,Physics,Work and Energy,26,21,5,80.77,48.03
STU0498,QUIZ2983,Chemistry,Acids and Bases,26,22,4,84.62,58.25
STU0498,QUIZ2984,Mathematics,Algebra,16,12,4,75.0,62.79
STU0498,QUIZ2985,Biology,Plant Physiology,20,14,6,70.0,20.88
STU0498,QUIZ2986,Mathematics,Probability,21,20,1,95.24,29.96
STU0498,QUIZ2987,Mathematics,Algebra,15,6,9,40.0,24.0
STU0498,QUIZ2988,Physics,Motion,24,13,11,54.17,42.34
STU0499,QUIZ2989,Physics,Motion,29,10,19,34.48,58.43
STU0499,QUIZ2990,Physics,Motion,28,13,15,46.43,51.66
STU0499,QUIZ2991,Mathematics,Algebra,19,9,10,47.37,22.5
STU0499,QUIZ2992,Physics,Electricity,21,14,7,66.67,89.43
STU0499,QUIZ2993,Chemistry,Acids and Bases,24,5,19,20.83,20.25
STU0499,QUIZ2994,Mathematics,Calculus,21,5,16,23.81,42.86
STU0500,QUIZ2995,Mathematics,Trigonometry,29,13,16,44.83,39.54
STU0500,QUIZ2996,Chemistry,Organic Chemistry,19,13,6,68.42,41.39
STU0500,QUIZ2997,Mathematics,Algebra,19,17,2,89.47,56.88
STU0500,QUIZ2998,Chemistry,Chemical Bonding,17,14,3,82.35,36.81
STU0500,QUIZ2999,Chemistry,Acids and Bases,20,17,3,85.0,28.87
STU0500,QUIZ3000,Chemistry,Chemical Bonding,23,9,14,39.13,43.33
STU0501,QUIZ3001,Physics,Motion,23,16,7,69.57,22.26
STU0501,QUIZ3002,Chemistry,Acids and Bases,29,15,14,51.72,47.85
STU0501,QUIZ3003,Biology,Cell,27,13,14,48.15,31.53
STU0501,QUIZ3004,Physics,Laws of Motion,27,23,4,85.19,20.9
STU0501,QUIZ3005,Chemistry,Organic Chemistry,18,18,0,100.0,89.84
STU0501,QUIZ3006,Mathematics,Calculus,25,23,2,92.0,37.11
STU0502,QUIZ3007,Biology,Genetics,20,12,8,60.0,70.27
STU0502,QUIZ3008,Biology,Cell,22,15,7,68.18,70.22
STU0502,QUIZ3009,Physics,Work and Energy,23,17,6,73.91,31.49
STU0502,QUIZ3010,Chemistry,Acids and Bases,26,13,13,50.0,70.38
STU0502,QUIZ3011,Physics,Laws of Motion,25,8,17,32.0,62.38
STU0502,QUIZ3012,Chemistry,Chemical Bonding,30,8,22,26.67,24.44
STU0503,QUIZ3013,Biology,Plant Physiology,22,6,16,27.27,29.42
STU0503,QUIZ3014,Physics,Work and Energy,17,5,12,29.41,67.38
STU0503,QUIZ3015,Biology,Cell,24,19,5,79.17,42.55
STU0503,QUIZ3016,Chemistry,Chemical Bonding,30,19,11,63.33,44.3
STU0503,QUIZ3017,Mathematics,Algebra,29,8,21,27.59,89.59
STU0503,QUIZ3018,Chemistry,Atoms,18,6,12,33.33,45.68
STU0504,QUIZ3019,Mathematics,Algebra,18,5,13,27.78,40.89
STU0504,QUIZ3020,Mathematics,Algebra,22,18,4,81.82,81.1
STU0504,QUIZ3021,Physics,Work and Energy,26,9,17,34.62,64.85
STU0504,QUIZ3022,Chemistry,Acids and Bases,26,23,3,88.46,67.72
STU0504,QUIZ3023,Physics,Motion,19,8,11,42.11,60.47
STU0504,QUIZ3024,Chemistry,Acids and Bases,24,5,19,20.83,20.59
STU0505,QUIZ3025,Chemistry,Chemical Bonding,18,18,0,100.0,31.25
STU0505,QUIZ3026,Chemistry,Organic Chemistry,15,9,6,60.0,45.94
STU0505,QUIZ3027,Chemistry,Organic Chemistry,20,6,14,30.0,39.45
STU0505,QUIZ3028,Mathematics,Calculus,19,7,12,36.84,44.27
STU0505,QUIZ3029,Physics,Laws of Motion,17,12,5,70.59,29.98
STU0505,QUIZ3030,Physics,Work and Energy,29,9,20,31.03,37.69
STU0506,QUIZ3031,Biology,Genetics,27,11,16,40.74,89.25
STU0506,QUIZ3032,Chemistry,Atoms,29,23,6,79.31,45.91
STU0506,QUIZ3033,Physics,Work and Energy,19,15,4,78.95,71.89
STU0506,QUIZ3034,Physics,Laws of Motion,17,10,7,58.82,75.7
STU0506,QUIZ3035,Chemistry,Organic Chemistry,21,6,15,28.57,82.67
STU0506,QUIZ3036,Chemistry,Acids and Bases,29,25,4,86.21,60.34
STU0507,QUIZ3037,Biology,Plant Physiology,19,19,0,100.0,60.54
STU0507,QUIZ3038,Physics,Laws of Motion,19,10,9,52.63,44.17
STU0507,QUIZ3039,Mathematics,Trigonometry,19,16,3,84.21,75.13
STU0507,QUIZ3040,Mathematics,Probability,23,7,16,30.43,37.36
STU0507,QUIZ3041,Biology,Cell,25,25,0,100.0,69.75
STU0507,QUIZ3042,Physics,Laws of Motion,25,20,5,80.0,83.08
STU0508,QUIZ3043,Mathematics,Calculus,16,11,5,68.75,31.01
STU0508,QUIZ3044,Biology,Plant Physiology,24,12,12,50.0,26.96
STU0508,QUIZ3045,Mathematics,Probability,25,12,13,48.0,56.6
STU0508,QUIZ3046,Mathematics,Calculus,21,14,7,66.67,85.49
STU0508,QUIZ3047,Mathematics,Calculus,27,9,18,33.33,88.99
