Student_ID,Video_ID,Subject,Chapter,Video_Length,Watch_Time,Percentage_Completed,Number_of_Replays,Completion_Status
STU0219,VID1746,Physics,Electricity,88,30,34.09,4,Not Completed
STU0219,VID1747,Physics,Laws of Motion,60,26,43.33,1,Not Completed
STU0219,VID1748,Chemistry,Organic Chemistry,30,28,93.33,4,Completed
STU0219,VID1749,Physics,Motion,55,46,83.64,4,Partially Completed
STU0219,VID1750,Physics,Motion,81,10,12.35,0,Not Completed
STU0219,VID1751,Mathematics,Probability,34,28,82.35,3,Partially Completed
STU0219,VID1752,Physics,Work and Energy,77,48,62.34,1,Partially Completed
STU0220,VID1753,Mathematics,Trigonometry,80,74,92.5,0,Completed
STU0220,VID1754,Biology,Cell,47,45,95.74,2,Completed
STU0220,VID1755,Mathematics,Calculus,66,10,15.15,3,Not Completed
STU0220,VID1756,Mathematics,Trigonometry,40,10,25.0,2,Not Completed
STU0220,VID1757,Mathematics,Trigonometry,73,48,65.75,4,Partially Completed
STU0220,VID1758,Mathematics,Calculus,67,19,28.36,1,Not Completed
STU0220,VID1759,Chemistry,Atoms,56,18,32.14,5,Not Completed
STU0220,VID1760,Physics,Work and Energy,57,19,33.33,4,Not Completed
STU0221,VID1761,Mathematics,Algebra,49,21,42.86,1,Not Completed
STU0221,VID1762,Biology,Plant Physiology,24,17,70.83,1,Partially Completed
STU0221,VID1763,Chemistry,Atoms,55,26,47.27,2,Not Completed
STU0221,VID1764,Biology,Genetics,48,22,45.83,3,Not Completed
STU0221,VID1765,Mathematics,Trigonometry,61,60,98.36,0,Completed
STU0221,VID1766,Mathematics,Probability,21,16,76.19,2,Partially Completed
STU0221,VID1767,Mathematics,Probability,39,21,53.85,1,Partially Completed
STU0221,VID1768,Mathematics,Calculus,39,34,87.18,4,Partially Completed
STU0222,VID1769,Biology,Cell,73,43,58.9,0,Partially Completed
STU0222,VID1770,Biology,Plant Physiology,74,42,56.76,4,Partially Completed
STU0222,VID1771,Physics,Work and Energy,34,23,67.65,2,Partially Completed
STU0222,VID1772,Chemistry,Atoms,50,38,76.0,0,Partially Completed
STU0222,VID1773,Mathematics,Calculus,28,20,71.43,0,Partially Completed
STU0222,VID1774,Physics,Motion,64,59,92.19,3,Completed
STU0222,VID1775,Biology,Plant Physiology,62,40,64.52,0,Partially Completed
STU0222,VID1776,Chemistry,Organic Chemistry,50,33,66.0,3,Partially Completed
STU0223,VID1777,Biology,Cell,40,22,55.0,4,Partially Completed
STU0223,VID1778,Physics,Electricity,30,29,96.67,1,Completed
STU0223,VID1779,Chemistry,Chemical Bonding,49,34,69.39,2,Partially Completed
STU0223,VID1780,Chemistry,Chemical Bonding,76,65,85.53,0,Partially Completed
STU0223,VID1781,Biology,Genetics,27,13,48.15,5,Not Completed
STU0223,VID1782,Physics,Electricity,70,57,81.43,4,Partially Completed
STU0223,VID1783,Physics,Laws of Motion,51,25,49.02,1,Not Completed
STU0223,VID1784,Physics,Work and Energy,74,49,66.22,4,Partially Completed
STU0224,VID1785,Biology,Cell,52,46,88.46,3,Partially Completed
STU0224,VID1786,Physics,Motion,61,45,73.77,1,Partially Completed
STU0224,VID1787,Physics,Work and Energy,81,22,27.16,3,Not Completed
STU0224,VID1788,Physics,Work and Energy,34,11,32.35,4,Not Completed
STU0224,VID1789,Biology,Human Body,41,27,65.85,0,Partially Completed
STU0224,VID1790,Physics,Electricity,30,17,56.67,5,Partially Completed
STU0224,VID1791,Chemistry,Atoms,21,13,61.9,0,Partially Completed
STU0224,VID1792,Mathematics,Probability,32,28,87.5,4,Partially Completed
STU0225,VID1793,Physics,Electricity,59,57,96.61,4,Completed
STU0225,VID1794,Physics,Electricity,21,17,80.95,2,Partially Completed
STU0225,VID1795,Chemistry,Chemical Bonding,38,22,57.89,0,Partially Completed
STU0225,VID1796,Mathematics,Trigonometry,43,26,60.47,4,Partially Completed
STU0225,VID1797,Chemistry,Acids and Bases,39,18,46.15,1,Not Completed
STU0225,VID1798,Mathematics,Trigonometry,33,21,63.64,4,Partially Completed
STU0225,VID1799,Mathematics,Trigonometry,32,11,34.38,2,Not Completed
STU0225,VID1800,Physics,Laws of Motion,81,50,61.73,5,Partially Completed
STU0226,VID1801,Biology,Plant Physiology,23,21,91.3,3,Completed
STU0226,VID1802,Mathematics,Algebra,54,23,42.59,0,Not Completed
STU0226,VID1803,Chemistry,Organic Chemistry,20,19,95.0,1,Completed
STU0226,VID1804,Biology,Cell,81,47,58.02,5,Partially Completed
STU0226,VID1805,Physics,Laws of Motion,53,21,39.62,4,Not Completed
STU0226,VID1806,Mathematics,Algebra,36,15,41.67,2,Not Completed
STU0226,VID1807,Chemistry,Atoms,49,10,20.41,3,Not Completed
STU0226,VID1808,Chemistry,Acids and Bases,49,13,26.53,0,Not Completed
STU0227,VID1809,Mathematics,Probability,76,27,35.53,3,Not Completed
STU0227,VID1810,Chemistry,Acids and Bases,59,57,96.61,3,Completed
STU0227,VID1811,Chemistry,Acids and Bases,56,37,66.07,1,Partially Completed
STU0227,VID1812,Biology,Genetics,81,49,60.49,2,Partially Completed
STU0227,VID1813,Physics,Electricity,35,24,68.57,1,Partially Completed
STU0227,VID1814,Biology,Cell,75,61,81.33,3,Partially Completed
STU0227,VID1815,Chemistry,Chemical Bonding,67,48,71.64,3,Partially Completed
STU0227,VID1816,Biology,Human Body,40,19,47.5,3,Not Completed
STU0228,VID1817,Mathematics,Calculus,53,17,32.08,1,Not Completed
STU0228,VID1818,Biology,Cell,70,67,95.71,4,Completed
STU0228,VID1819,Biology,Human Body,25,19,76.0,0,Partially Completed
STU0228,VID1820,Physics,Work and Energy,66,15,22.73,4,Not Completed
STU0228,VID1821,Biology,Genetics,89,68,76.4,3,Partially Completed
STU0228,VID1822,Mathematics,Algebra,60,34,56.67,4,Partially Completed
STU0228,VID1823,Physics,Laws of Motion,50,28,56.0,5,Partially Completed
STU0228,VID1824,Physics,Electricity,68,65,95.59,2,Completed
STU0229,VID1825,Mathematics,Trigonometry,23,20,86.96,5,Partially Completed
STU0229,VID1826,Physics,Laws of Motion,20,19,95.0,4,Completed
STU0229,VID1827,Chemistry,Chemical Bonding,66,34,51.52,3,Partially Completed
STU0229,VID1828,Biology,Plant Physiology,49,35,71.43,4,Partially Completed
STU0229,VID1829,Physics,Electricity,32,28,87.5,1,Partially Completed
STU0229,VID1830,Chemistry,Acids and Bases,46,16,34.78,1,Not Completed
STU0229,VID1831,Physics,Laws of Motion,32,31,96.88,2,Completed
STU0229,VID1832,Chemistry,Acids and Bases,54,10,18.52,2,Not Completed
STU0230,VID1833,Mathematics,Probability,57,10,17.54,1,Not Completed
STU0230,VID1834,Physics,Laws of Motion,29,13,44.83,2,Not Completed
STU0230,VID1835,Biology,Plant Physiology,70,68,97.14,4,Completed
STU0230,VID1836,Mathematics,Algebra,72,16,22.22,1,Not Completed
STU0230,VID1837,Chemistry,Atoms,64,25,39.06,0,Not Completed
STU0230,VID1838,Chemistry,Chemical Bonding,71,68,95.77,1,Completed
STU0230,VID1839,Mathematics,Probability,82,56,68.29,3,Partially Completed
STU0230,VID1840,Biology,Cell,83,59,71.08,1,Partially Completed
STU0231,VID1841,Biology,Cell,73,56,76.71,2,Partially Completed
STU0231,VID1842,Chemistry,Atoms,59,56,94.92,0,Completed
STU0231,VID1843,Physics,Motion,72,48,66.67,0,Partially Completed
STU0231,VID1844,Mathematics,Algebra,30,26,86.67,5,Partially Completed
STU0231,VID1845,Chemistry,Chemical Bonding,72,36,50.0,0,Partially Completed
STU0231,VID1846,Biology,Plant Physiology,69,63,91.3,0,Completed
STU0231,VID1847,Physics,Motion,41,12,29.27,0,Not Completed
STU0231,VID1848,Biology,Cell,54,33,61.11,5,Partially Completed
STU0232,VID1849,Chemistry,Organic Chemistry,53,38,71.7,1,Partially Completed
STU0232,VID1850,Physics,Motion,27,13,48.15,5,Not Completed
STU0232,VID1851,Physics,Motion,71,13,18.31,1,Not Completed
STU0232,VID1852,Physics,Electricity,87,52,59.77,1,Partially Completed
STU0232,VID1853,Biology,Cell,25,22,88.0,1,Partially Completed
STU0232,VID1854,Mathematics,Calculus,61,33,54.1,0,Partially Completed
STU0232,VID1855,Mathematics,Trigonometry,28,17,60.71,1,Partially Completed
STU0232,VID1856,Chemistry,Acids and Bases,73,65,89.04,0,Partially Completed
STU0233,VID1857,Physics,Motion,35,25,71.43,5,Partially Completed
STU0233,VID1858,Mathematics,Algebra,73,47,64.38,2,Partially Completed
STU0233,VID1859,Mathematics,Probability,76,45,59.21,0,Partially Completed
STU0233,VID1860,Mathematics,Algebra,46,32,69.57,1,Partially Completed
STU0233,VID1861,Physics,Work and Energy,25,18,72.0,5,Partially Completed
STU0233,VID1862,Physics,Laws of Motion,60,42,70.0,5,Partially Completed
STU0233,VID1863,Mathematics,Calculus,48,35,72.92,3,Partially Completed
STU0233,VID1864,Mathematics,Probability,90,59,65.56,5,Partially Completed
STU0234,VID1865,Mathematics,Algebra,53,24,45.28,1,Not Completed
STU0234,VID1866,Biology,Cell,85,22,25.88,3,Not Completed
STU0234,VID1867,Mathematics,Algebra,62,37,59.68,5,Partially Completed
STU0234,VID1868,Mathematics,Algebra,28,15,53.57,2,Partially Completed
STU0234,VID1869,Mathematics,Trigonometry,24,14,58.33,2,Partially Completed
STU0234,VID1870,Mathematics,Trigonometry,79,64,81.01,2,Partially Completed
STU0234,VID1871,Mathematics,Trigonometry,28,17,60.71,0,Partially Completed
STU0234,VID1872,Mathematics,Probability,74,14,18.92,3,Not Completed
STU0235,VID1873,Physics,Laws of Motion,56,23,41.07,4,Not Completed
STU0235,VID1874,Mathematics,Probability,76,43,56.58,3,Partially Completed
STU0235,VID1875,Mathematics,Calculus,20,15,75.0,3,Partially Completed
STU0235,VID1876,Biology,Human Body,83,43,51.81,5,Partially Completed
STU0235,VID1877,Mathematics,Trigonometry,47,15,31.91,4,Not Completed
STU0235,VID1878,Biology,Genetics,81,76,93.83,1,Completed
STU0235,VID1879,Biology,Human Body,42,41,97.62,5,Completed
STU0235,VID1880,Chemistry,Acids and Bases,45,40,88.89,0,Partially Completed
STU0236,VID1881,Mathematics,Algebra,31,25,80.65,3,Partially Completed
STU0236,VID1882,Mathematics,Trigonometry,81,39,48.15,1,Not Completed
STU0236,VID1883,Chemistry,Chemical Bonding,75,24,32.0,4,Not Completed
STU0236,VID1884,Physics,Motion,59,21,35.59,5,Not Completed
STU0236,VID1885,Physics,Electricity,36,27,75.0,5,Partially Completed
STU0236,VID1886,Chemistry,Atoms,56,56,100.0,1,Completed
STU0236,VID1887,Biology,Human Body,43,40,93.02,3,Completed
STU0236,VID1888,Chemistry,Chemical Bonding,64,19,29.69,5,Not Completed
STU0237,VID1889,Mathematics,Trigonometry,36,29,80.56,1,Partially Completed
STU0237,VID1890,Biology,Human Body,78,43,55.13,1,Partially Completed
STU0237,VID1891,Physics,Electricity,86,27,31.4,5,Not Completed
STU0237,VID1892,Physics,Motion,81,54,66.67,3,Partially Completed
STU0237,VID1893,Chemistry,Organic Chemistry,29,13,44.83,0,Not Completed
STU0237,VID1894,Physics,Motion,36,19,52.78,1,Partially Completed
STU0237,VID1895,Biology,Plant Physiology,26,16,61.54,0,Partially Completed
STU0237,VID1896,Chemistry,Atoms,80,76,95.0,2,Completed
STU0238,VID1897,Biology,Human Body,65,54,83.08,4,Partially Completed
STU0238,VID1898,Biology,Human Body,65,55,84.62,5,Partially Completed
STU0238,VID1899,Chemistry,Atoms,86,18,20.93,5,Not Completed
STU0238,VID1900,Chemistry,Chemical Bonding,33,29,87.88,4,Partially Completed
STU0238,VID1901,Biology,Human Body,48,33,68.75,1,Partially Completed
STU0238,VID1902,Chemistry,Chemical Bonding,31,17,54.84,2,Partially Completed
STU0238,VID1903,Biology,Human Body,42,35,83.33,0,Partially Completed
STU0238,VID1904,Chemistry,Atoms,88,51,57.95,2,Partially Completed
STU0239,VID1905,Mathematics,Algebra,68,51,75.0,0,Partially Completed
STU0239,VID1906,Physics,Laws of Motion,30,22,73.33,1,Partially Completed
STU0239,VID1907,Physics,Work and Energy,20,10,50.0,5,Partially Completed
STU0239,VID1908,Chemistry,Chemical Bonding,33,29,87.88,4,Partially Completed
STU0239,VID1909,Biology,Genetics,25,25,100.0,1,Completed
STU0239,VID1910,Physics,Electricity,43,33,76.74,5,Partially Completed
STU0239,VID1911,Biology,Genetics,29,18,62.07,0,Partially Completed
STU0239,VID1912,Biology,Human Body,36,13,36.11,0,Not Completed
STU0240,VID1913,Chemistry,Chemical Bonding,54,46,85.19,5,Partially Completed
STU0240,VID1914,Mathematics,Probability,36,13,36.11,0,Not Completed
STU0240,VID1915,Physics,Laws of Motion,61,18,29.51,1,Not Completed
STU0240,VID1916,Physics,Motion,43,28,65.12,2,Partially Completed
STU0240,VID1917,Chemistry,Organic Chemistry,78,71,91.03,2,Completed
STU0240,VID1918,Mathematics,Trigonometry,43,33,76.74,1,Partially Completed
STU0240,VID1919,Mathematics,Calculus,41,30,73.17,5,Partially Completed
STU0240,VID1920,Biology,Human Body,65,46,70.77,3,Partially Completed
STU0241,VID1921,Biology,Genetics,42,29,69.05,4,Partially Completed
STU0241,VID1922,Biology,Plant Physiology,33,26,78.79,2,Partially Completed
STU0241,VID1923,Chemistry,Chemical Bonding,86,81,94.19,4,Completed
STU0241,VID1924,Physics,Laws of Motion,76,15,19.74,3,Not Completed
STU0241,VID1925,Chemistry,Acids and Bases,54,30,55.56,1,Partially Completed
STU0241,VID1926,Chemistry,Chemical Bonding,57,52,91.23,0,Completed
STU0241,VID1927,Biology,Cell,77,26,33.77,4,Not Completed
STU0241,VID1928,Chemistry,Acids and Bases,90,76,84.44,5,Partially Completed
STU0242,VID1929,Biology,Cell,31,31,100.0,4,Completed
STU0242,VID1930,Biology,Plant Physiology,41,21,51.22,5,Partially Completed
STU0242,VID1931,Mathematics,Calculus,30,29,96.67,0,Completed
STU0242,VID1932,Biology,Genetics,75,42,56.0,2,Partially Completed
STU0242,VID1933,Physics,Electricity,67,31,46.27,5,Not Completed
STU0242,VID1934,Chemistry,Acids and Bases,77,53,68.83,4,Partially Completed
STU0242,VID1935,Chemistry,Acids and Bases,45,45,100.0,0,Completed
STU0242,VID1936,Biology,Human Body,41,17,41.46,5,Not Completed
STU0243,VID1937,Physics,Laws of Motion,63,33,52.38,4,Partially Completed
STU0243,VID1938,Mathematics,Calculus,75,67,89.33,5,Partially Completed
STU0243,VID1939,Chemistry,Organic Chemistry,86,47,54.65,1,Partially Completed
STU0243,VID1940,Biology,Genetics,63,46,73.02,3,Partially Completed
STU0243,VID1941,Biology,Cell,75,18,24.0,5,Not Completed
STU0243,VID1942,Chemistry,Organic Chemistry,33,33,100.0,3,Completed
STU0243,VID1943,Physics,Electricity,62,57,91.94,2,Completed
STU0243,VID1944,Physics,Electricity,54,42,77.78,0,Partially Completed
STU0244,VID1945,Biology,Human Body,40,39,97.5,0,Completed
STU0244,VID1946,Physics,Electricity,21,16,76.19,5,Partially Completed
STU0244,VID1947,Biology,Human Body,55,50,90.91,5,Completed
STU0244,VID1948,Mathematics,Probability,24,15,62.5,0,Partially Completed
STU0244,VID1949,Chemistry,Organic Chemistry,27,12,44.44,1,Not Completed
STU0244,VID1950,Chemistry,Organic Chemistry,88,52,59.09,2,Partially Completed
STU0244,VID1951,Physics,Laws of Motion,27,21,77.78,4,Partially Completed
STU0244,VID1952,Physics,Laws of Motion,64,53,82.81,2,Partially Completed
STU0245,VID1953,Biology,Genetics,62,11,17.74,1,Not Completed
STU0245,VID1954,Mathematics,Trigonometry,23,23,100.0,0,Completed
STU0245,VID1955,Biology,Genetics,21,21,100.0,0,Completed
STU0245,VID1956,Mathematics,Trigonometry,55,50,90.91,1,Completed
STU0245,VID1957,Mathematics,Trigonometry,86,86,100.0,3,Completed
STU0245,VID1958,Biology,Human Body,50,42,84.0,5,Partially Completed
STU0245,VID1959,Biology,Plant Physiology,26,26,100.0,5,Completed
STU0245,VID1960,Chemistry,Acids and Bases,70,31,44.29,3,Not Completed
STU0246,VID1961,Biology,Cell,52,36,69.23,0,Partially Completed
STU0246,VID1962,Physics,Work and Energy,24,18,75.0,1,Partially Completed
STU0246,VID1963,Physics,Laws of Motion,30,23,76.67,2,Partially Completed
STU0246,VID1964,Biology,Human Body,65,16,24.62,3,Not Completed
STU0246,VID1965,Physics,Work and Energy,26,14,53.85,1,Partially Completed
STU0246,VID1966,Physics,Work and Energy,21,19,90.48,5,Completed
STU0246,VID1967,Mathematics,Calculus,25,17,68.0,2,Partially Completed
STU0246,VID1968,Physics,Work and Energy,66,56,84.85,0,Partially Completed
STU0247,VID1969,Physics,Work and Energy,77,69,89.61,4,Partially Completed
STU0247,VID1970,Mathematics,Calculus,22,13,59.09,2,Partially Completed
STU0247,VID1971,Mathematics,Trigonometry,36,20,55.56,5,Partially Completed
STU0247,VID1972,Physics,Motion,60,60,100.0,1,Completed
STU0247,VID1973,Mathematics,Trigonometry,67,17,25.37,5,Not Completed
STU0247,VID1974,Biology,Cell,55,10,18.18,4,Not Completed
STU0247,VID1975,Chemistry,Acids and Bases,77,54,70.13,4,Partially Completed
STU0247,VID1976,Biology,Plant Physiology,89,17,19.1,5,Not Completed
STU0248,VID1977,Biology,Genetics,74,45,60.81,0,Partially Completed
STU0248,VID1978,Biology,Plant Physiology,77,34,44.16,2,Not Completed
STU0248,VID1979,Physics,Electricity,39,25,64.1,5,Partially Completed
STU0248,VID1980,Chemistry,Atoms,69,20,28.99,4,Not Completed
STU0248,VID1981,Mathematics,Probability,85,19,22.35,3,Not Completed
STU0248,VID1982,Mathematics,Calculus,62,30,48.39,4,Not Completed
STU0248,VID1983,Physics,Electricity,30,23,76.67,0,Partially Completed
STU0248,VID1984,Biology,Plant Physiology,50,27,54.0,2,Partially Completed
STU0249,VID1985,Chemistry,Atoms,43,14,32.56,2,Not Completed
STU0249,VID1986,Chemistry,Atoms,32,21,65.62,5,Partially Completed
STU0249,VID1987,Biology,Cell,25,25,100.0,5,Completed
STU0249,VID1988,Physics,Motion,39,30,76.92,1,Partially Completed
STU0249,VID1989,Chemistry,Chemical Bonding,56,48,85.71,2,Partially Completed
STU0249,VID1990,Physics,Laws of Motion,71,15,21.13,0,Not Completed
STU0249,VID1991,Chemistry,Chemical Bonding,85,63,74.12,4,Partially Completed
STU0249,VID1992,Physics,Work and Energy,49,20,40.82,0,Not Completed
STU0250,VID1993,Physics,Laws of Motion,79,75,94.94,3,Completed
STU0250,VID1994,Chemistry,Chemical Bonding,29,16,55.17,2,Partially Completed
STU0250,VID1995,Physics,Motion,32,11,34.38,5,Not Completed
STU0250,VID1996,Chemistry,Atoms,36,21,58.33,3,Partially Completed
STU0250,VID1997,Chemistry,Acids and Bases,47,26,55.32,1,Partially Completed
STU0250,VID1998,Mathematics,Algebra,43,17,39.53,2,Not Completed
STU0250,VID1999,Mathematics,Algebra,89,86,96.63,0,Completed
STU0250,VID2000,Chemistry,Chemical Bonding,35,11,31.43,0,Not Completed
STU0251,VID2001,Mathematics,Probability,39,34,87.18,0,Partially Completed
STU0251,VID2002,Chemistry,Atoms,52,26,50.0,4,Partially Completed
STU0251,VID2003,Mathematics,Algebra,59,59,100.0,5,Completed
STU0251,VID2004,Mathematics,Algebra,46,42,91.3,3,Completed
STU0251,VID2005,Mathematics,Algebra,65,27,41.54,2,Not Completed
STU0251,VID2006,Mathematics,Probability,60,45,75.0,2,Partially Completed
STU0251,VID2007,Mathematics,Probability,60,19,31.67,2,Not Completed
STU0251,VID2008,Biology,Plant Physiology,66,11,16.67,1,Not Completed
STU0252,VID2009,Chemistry,Chemical Bonding,31,31,100.0,2,Completed
STU0252,VID2010,Physics,Electricity,32,30,93.75,1,Completed
STU0252,VID2011,Mathematics,Trigonometry,55,44,80.0,2,Partially Completed
STU0252,VID2012,Biology,Cell,63,24,38.1,2,Not Completed
STU0252,VID2013,Physics,Motion,87,22,25.29,1,Not Completed
STU0252,VID2014,Biology,Genetics,36,17,47.22,1,Not Completed
STU0252,VID2015,Chemistry,Chemical Bonding,72,15,20.83,0,Not Completed
STU0252,VID2016,Physics,Electricity,36,11,30.56,4,Not Completed
STU0253,VID2017,Physics,Work and Energy,69,64,92.75,3,Completed
STU0253,VID2018,Chemistry,Atoms,60,55,91.67,0,Completed
STU0253,VID2019,Physics,Work and Energy,80,43,53.75,0,Partially Completed
STU0253,VID2020,Physics,Electricity,79,15,18.99,1,Not Completed
STU0253,VID2021,Chemistry,Acids and Bases,23,21,91.3,3,Completed
STU0253,VID2022,Biology,Cell,75,30,40.0,4,Not Completed
STU0253,VID2023,Biology,Genetics,85,76,89.41,2,Partially Completed
STU0253,VID2024,Mathematics,Algebra,44,27,61.36,3,Partially Completed
STU0254,VID2025,Biology,Genetics,63,13,20.63,3,Not Completed
STU0254,VID2026,Physics,Laws of Motion,41,15,36.59,0,Not Completed
STU0254,VID2027,Mathematics,Probability,35,14,40.0,0,Not Completed
STU0254,VID2028,Physics,Work and Energy,27,26,96.3,2,Completed
STU0254,VID2029,Biology,Genetics,60,60,100.0,2,Completed
STU0254,VID2030,Chemistry,Chemical Bonding,74,55,74.32,1,Partially Completed
STU0254,VID2031,Mathematics,Calculus,47,13,27.66,0,Not Completed
STU0254,VID2032,Biology,Human Body,48,18,37.5,5,Not Completed
STU0255,VID2033,Chemistry,Atoms,67,34,50.75,0,Partially Completed
STU0255,VID2034,Chemistry,Acids and Bases,67,20,29.85,5,Not Completed
STU0255,VID2035,Physics,Work and Energy,67,28,41.79,3,Not Completed
STU0255,VID2036,Mathematics,Calculus,86,19,22.09,5,Not Completed
STU0255,VID2037,Physics,Motion,34,15,44.12,4,Not Completed
