Student_ID,Lecture_ID,Subject,Chapter,Faculty,Lecture_Date,Attendance_Percentage
STU0525,LEC5249,Physics,Motion,Dr. Meena,2026-05-21,56
STU0525,LEC5250,Biology,Plant Physiology,Dr. Ravi,2026-02-01,55
STU0526,LEC5251,Physics,Motion,Dr. Ravi,2026-01-30,90
STU0526,LEC5252,Chemistry,Chemical Bonding,Dr. Arun,2026-05-17,58
STU0526,LEC5253,Physics,Electricity,Dr. Ravi,2026-05-08,59
STU0526,LEC5254,Biology,Genetics,Dr. Priya,2026-05-20,93
STU0526,LEC5255,Physics,Electricity,Dr. Arun,2026-04-23,90
STU0526,LEC5256,Biology,Genetics,Dr. Meena,2026-07-01,89
STU0526,LEC5257,Biology,Genetics,Dr. Kumar,2026-02-16,83
STU0526,LEC5258,Chemistry,Acids and Bases,Dr. Meena,2026-03-13,86
STU0526,LEC5259,Physics,Motion,Dr. Kumar,2026-04-19,72
STU0526,LEC5260,Chemistry,Chemical Bonding,Dr. Arun,2026-02-16,81
STU0527,LEC5261,Chemistry,Chemical Bonding,Dr. Ravi,2026-03-24,90
STU0527,LEC5262,Biology,Cell,Dr. Priya,2026-03-15,60
STU0527,LEC5263,Chemistry,Atoms,Dr. Kumar,2026-05-29,91
STU0527,LEC5264,Biology,Human Body,Dr. Ravi,2026-01-30,71
STU0527,LEC5265,Biology,Genetics,Dr. Arun,2026-03-16,62
STU0527,LEC5266,Biology,Cell,Dr. Priya,2026-07-06,89
STU0527,LEC5267,Mathematics,Algebra,Dr. Arun,2026-05-11,71
STU0527,LEC5268,Chemistry,Atoms,Dr. Arun,2026-03-04,93
STU0527,LEC5269,Physics,Laws of Motion,Dr. Ravi,2026-07-02,75
STU0527,LEC5270,Physics,Electricity,Dr. Kumar,2026-01-30,68
STU0528,LEC5271,Physics,Laws of Motion,Dr. Priya,2026-02-18,66
STU0528,LEC5272,Physics,Electricity,Dr. Arun,2026-06-20,69
STU0528,LEC5273,Biology,Human Body,Dr. Meena,2026-02-25,75
STU0528,LEC5274,Mathematics,Algebra,Dr. Ravi,2026-05-18,51
STU0528,LEC5275,Mathematics,Algebra,Dr. Ravi,2026-03-07,96
STU0528,LEC5276,Mathematics,Probability,Dr. Meena,2026-03-10,94
STU0528,LEC5277,Mathematics,Trigonometry,Dr. Kumar,2026-03-26,56
STU0528,LEC5278,Biology,Human Body,Dr. Arun,2026-02-03,77
STU0528,LEC5279,Chemistry,Chemical Bonding,Dr. Ravi,2026-05-09,85
STU0528,LEC5280,Biology,Plant Physiology,Dr. Meena,2026-04-19,72
STU0529,LEC5281,Biology,Genetics,Dr. Kumar,2026-05-17,63
STU0529,LEC5282,Biology,Cell,Dr. Meena,2026-02-14,91
STU0529,LEC5283,Chemistry,Chemical Bonding,Dr. Ravi,2026-05-30,51
STU0529,LEC5284,Physics,Motion,Dr. Priya,2026-04-26,85
STU0529,LEC5285,Biology,Cell,Dr. Arun,2026-05-04,80
STU0529,LEC5286,Mathematics,Probability,Dr. Kumar,2026-05-12,98
STU0529,LEC5287,Physics,Laws of Motion,Dr. Ravi,2026-05-30,51
STU0529,LEC5288,Chemistry,Acids and Bases,Dr. Kumar,2026-04-25,98
STU0529,LEC5289,Mathematics,Calculus,Dr. Priya,2026-03-06,85
STU0529,LEC5290,Chemistry,Acids and Bases,Dr. Arun,2026-04-22,54
STU0530,LEC5291,Physics,Work and Energy,Dr. Meena,2026-03-24,86
STU0530,LEC5292,Physics,Work and Energy,Dr. Priya,2026-03-28,69
STU0530,LEC5293,Biology,Genetics,Dr. Ravi,2026-06-23,65
STU0530,LEC5294,Mathematics,Algebra,Dr. Meena,2026-05-01,80
STU0530,LEC5295,Chemistry,Atoms,Dr. Ravi,2026-03-05,71
STU0530,LEC5296,Chemistry,Chemical Bonding,Dr. Meena,2026-07-20,81
STU0530,LEC5297,Physics,Work and Energy,Dr. Ravi,2026-07-08,98
STU0530,LEC5298,Biology,Plant Physiology,Dr. Arun,2026-06-29,74
STU0530,LEC5299,Chemistry,Chemical Bonding,Dr. Arun,2026-04-07,99
STU0530,LEC5300,Chemistry,Chemical Bonding,Dr. Ravi,2026-02-10,60
STU0531,LEC5301,Physics,Motion,Dr. Ravi,2026-07-02,63
STU0531,LEC5302,Chemistry,Chemical Bonding,Dr. Arun,2026-02-03,63
STU0531,LEC5303,Physics,Electricity,Dr. Ravi,2026-03-12,82
STU0531,LEC5304,Mathematics,Probability,Dr. Ravi,2026-01-24,96
STU0531,LEC5305,Mathematics,Probability,Dr. Meena,2026-06-01,76
STU0531,LEC5306,Biology,Cell,Dr. Ravi,2026-02-17,75
STU0531,LEC5307,Mathematics,Calculus,Dr. Ravi,2026-06-17,64
STU0531,LEC5308,Biology,Human Body,Dr. Arun,2026-06-07,86
STU0531,LEC5309,Mathematics,Probability,Dr. Arun,2026-02-01,59
STU0531,LEC5310,Physics,Laws of Motion,Dr. Arun,2026-05-17,90
STU0532,LEC5311,Chemistry,Atoms,Dr. Meena,2026-02-10,70
STU0532,LEC5312,Mathematics,Calculus,Dr. Ravi,2026-03-15,90
STU0532,LEC5313,Chemistry,Organic Chemistry,Dr. Arun,2026-06-25,84
STU0532,LEC5314,Biology,Human Body,Dr. Kumar,2026-05-05,93
STU0532,LEC5315,Physics,Work and Energy,Dr. Ravi,2026-04-01,74
STU0532,LEC5316,Chemistry,Organic Chemistry,Dr. Meena,2026-07-24,70
STU0532,LEC5317,Physics,Motion,Dr. Ravi,2026-03-09,89
STU0532,LEC5318,Biology,Plant Physiology,Dr. Arun,2026-02-17,71
STU0532,LEC5319,Chemistry,Acids and Bases,Dr. Ravi,2026-03-02,76
STU0532,LEC5320,Mathematics,Calculus,Dr. Kumar,2026-01-25,99
STU0533,LEC5321,Mathematics,Probability,Dr. Arun,2026-04-03,57
STU0533,LEC5322,Biology,Plant Physiology,Dr. Ravi,2026-07-19,88
STU0533,LEC5323,Biology,Genetics,Dr. Kumar,2026-04-20,53
STU0533,LEC5324,Chemistry,Acids and Bases,Dr. Ravi,2026-03-15,61
STU0533,LEC5325,Physics,Motion,Dr. Meena,2026-04-07,100
STU0533,LEC5326,Chemistry,Atoms,Dr. Kumar,2026-03-26,98
STU0533,LEC5327,Mathematics,Probability,Dr. Priya,2026-01-24,61
STU0533,LEC5328,Mathematics,Trigonometry,Dr. Priya,2026-04-11,83
STU0533,LEC5329,Mathematics,Trigonometry,Dr. Arun,2026-04-13,99
STU0533,LEC5330,Chemistry,Organic Chemistry,Dr. Meena,2026-02-26,76
STU0534,LEC5331,Physics,Work and Energy,Dr. Meena,2026-06-19,91
STU0534,LEC5332,Physics,Motion,Dr. Ravi,2026-04-29,52
STU0534,LEC5333,Mathematics,Algebra,Dr. Priya,2026-05-05,62
STU0534,LEC5334,Mathematics,Algebra,Dr. Kumar,2026-05-17,71
STU0534,LEC5335,Chemistry,Organic Chemistry,Dr. Priya,2026-07-12,73
STU0534,LEC5336,Biology,Plant Physiology,Dr. Meena,2026-04-07,56
STU0534,LEC5337,Mathematics,Calculus,Dr. Arun,2026-04-14,67
STU0534,LEC5338,Biology,Cell,Dr. Arun,2026-02-18,65
STU0534,LEC5339,Chemistry,Organic Chemistry,Dr. Kumar,2026-05-03,89
STU0534,LEC5340,Biology,Plant Physiology,Dr. Arun,2026-03-13,97
STU0535,LEC5341,Biology,Genetics,Dr. Meena,2026-07-07,58
STU0535,LEC5342,Physics,Work and Energy,Dr. Priya,2026-04-13,75
STU0535,LEC5343,Mathematics,Algebra,Dr. Kumar,2026-07-11,88
STU0535,LEC5344,Chemistry,Acids and Bases,Dr. Meena,2026-06-30,78
STU0535,LEC5345,Chemistry,Acids and Bases,Dr. Kumar,2026-03-20,60
STU0535,LEC5346,Physics,Work and Energy,Dr. Arun,2026-02-26,96
STU0535,LEC5347,Chemistry,Chemical Bonding,Dr. Kumar,2026-02-18,93
STU0535,LEC5348,Biology,Plant Physiology,Dr. Arun,2026-02-04,70
STU0535,LEC5349,Chemistry,Atoms,Dr. Priya,2026-04-17,74
STU0535,LEC5350,Chemistry,Organic Chemistry,Dr. Arun,2026-07-14,63
STU0536,LEC5351,Mathematics,Probability,Dr. Meena,2026-06-08,91
STU0536,LEC5352,Mathematics,Calculus,Dr. Meena,2026-06-21,50
STU0536,LEC5353,Biology,Cell,Dr. Meena,2026-02-04,71
STU0536,LEC5354,Physics,Motion,Dr. Ravi,2026-04-02,82
STU0536,LEC5355,Physics,Electricity,Dr. Meena,2026-02-03,73
STU0536,LEC5356,Mathematics,Algebra,Dr. Priya,2026-06-21,86
STU0536,LEC5357,Mathematics,Calculus,Dr. Kumar,2026-03-06,100
STU0536,LEC5358,Mathematics,Trigonometry,Dr. Arun,2026-04-27,63
STU0536,LEC5359,Physics,Electricity,Dr. Arun,2026-05-07,89
STU0536,LEC5360,Chemistry,Chemical Bonding,Dr. Ravi,2026-07-06,99
STU0537,LEC5361,Mathematics,Probability,Dr. Arun,2026-05-27,78
STU0537,LEC5362,Biology,Plant Physiology,Dr. Arun,2026-02-14,74
STU0537,LEC5363,Mathematics,Algebra,Dr. Meena,2026-03-08,51
STU0537,LEC5364,Mathematics,Calculus,Dr. Arun,2026-01-23,96
STU0537,LEC5365,Mathematics,Trigonometry,Dr. Arun,2026-06-29,64
STU0537,LEC5366,Biology,Plant Physiology,Dr. Meena,2026-04-30,56
STU0537,LEC5367,Mathematics,Probability,Dr. Ravi,2026-07-12,61
STU0537,LEC5368,Chemistry,Atoms,Dr. Ravi,2026-06-08,67
STU0537,LEC5369,Physics,Electricity,Dr. Meena,2026-06-05,94
STU0537,LEC5370,Chemistry,Acids and Bases,Dr. Kumar,2026-04-12,72
STU0538,LEC5371,Chemistry,Acids and Bases,Dr. Ravi,2026-02-07,79
STU0538,LEC5372,Biology,Cell,Dr. Kumar,2026-04-04,92
STU0538,LEC5373,Physics,Motion,Dr. Kumar,2026-04-02,71
STU0538,LEC5374,Mathematics,Probability,Dr. Meena,2026-03-18,64
STU0538,LEC5375,Mathematics,Calculus,Dr. Priya,2026-06-23,92
STU0538,LEC5376,Physics,Work and Energy,Dr. Ravi,2026-06-15,80
STU0538,LEC5377,Chemistry,Chemical Bonding,Dr. Arun,2026-05-05,73
STU0538,LEC5378,Biology,Human Body,Dr. Meena,2026-05-21,66
STU0538,LEC5379,Physics,Laws of Motion,Dr. Arun,2026-06-23,67
STU0538,LEC5380,Biology,Human Body,Dr. Kumar,2026-02-15,75
STU0539,LEC5381,Mathematics,Calculus,Dr. Meena,2026-05-15,63
STU0539,LEC5382,Mathematics,Trigonometry,Dr. Priya,2026-06-14,59
STU0539,LEC5383,Mathematics,Calculus,Dr. Arun,2026-04-21,85
STU0539,LEC5384,Physics,Work and Energy,Dr. Meena,2026-05-23,97
STU0539,LEC5385,Mathematics,Probability,Dr. Arun,2026-07-21,82
STU0539,LEC5386,Physics,Electricity,Dr. Meena,2026-04-24,52
STU0539,LEC5387,Chemistry,Acids and Bases,Dr. Kumar,2026-04-04,99
STU0539,LEC5388,Chemistry,Organic Chemistry,Dr. Priya,2026-05-07,65
STU0539,LEC5389,Chemistry,Acids and Bases,Dr. Meena,2026-01-30,50
STU0539,LEC5390,Mathematics,Algebra,Dr. Meena,2026-07-03,56
STU0540,LEC5391,Mathematics,Probability,Dr. Ravi,2026-05-08,78
STU0540,LEC5392,Physics,Work and Energy,Dr. Meena,2026-03-30,92
STU0540,LEC5393,Biology,Genetics,Dr. Arun,2026-04-29,57
STU0540,LEC5394,Mathematics,Calculus,Dr. Ravi,2026-06-15,71
STU0540,LEC5395,Physics,Laws of Motion,Dr. Meena,2026-03-27,68
STU0540,LEC5396,Mathematics,Probability,Dr. Kumar,2026-07-11,57
STU0540,LEC5397,Biology,Cell,Dr. Priya,2026-07-23,88
STU0540,LEC5398,Biology,Cell,Dr. Kumar,2026-02-17,54
STU0540,LEC5399,Biology,Human Body,Dr. Ravi,2026-03-16,93
STU0540,LEC5400,Physics,Motion,Dr. Kumar,2026-04-24,78
STU0541,LEC5401,Physics,Electricity,Dr. Meena,2026-05-04,86
STU0541,LEC5402,Mathematics,Algebra,Dr. Meena,2026-06-06,84
STU0541,LEC5403,Biology,Genetics,Dr. Ravi,2026-07-12,70
STU0541,LEC5404,Mathematics,Algebra,Dr. Meena,2026-05-05,95
STU0541,LEC5405,Chemistry,Atoms,Dr. Arun,2026-01-24,87
STU0541,LEC5406,Chemistry,Organic Chemistry,Dr. Meena,2026-05-04,75
STU0541,LEC5407,Chemistry,Acids and Bases,Dr. Priya,2026-06-30,100
STU0541,LEC5408,Biology,Plant Physiology,Dr. Priya,2026-07-19,73
STU0541,LEC5409,Mathematics,Probability,Dr. Kumar,2026-06-14,81
STU0541,LEC5410,Physics,Electricity,Dr. Priya,2026-07-04,58
STU0542,LEC5411,Chemistry,Acids and Bases,Dr. Kumar,2026-03-17,63
STU0542,LEC5412,Chemistry,Acids and Bases,Dr. Kumar,2026-06-25,98
STU0542,LEC5413,Chemistry,Atoms,Dr. Kumar,2026-02-09,67
STU0542,LEC5414,Chemistry,Atoms,Dr. Ravi,2026-05-11,79
STU0542,LEC5415,Mathematics,Trigonometry,Dr. Meena,2026-05-05,90
STU0542,LEC5416,Mathematics,Trigonometry,Dr. Meena,2026-03-14,75
STU0542,LEC5417,Chemistry,Acids and Bases,Dr. Meena,2026-07-05,95
STU0542,LEC5418,Biology,Plant Physiology,Dr. Kumar,2026-05-01,94
STU0542,LEC5419,Mathematics,Algebra,Dr. Priya,2026-03-31,95
STU0542,LEC5420,Physics,Motion,Dr. Meena,2026-05-18,93
STU0543,LEC5421,Chemistry,Acids and Bases,Dr. Meena,2026-07-13,73
STU0543,LEC5422,Chemistry,Organic Chemistry,Dr. Kumar,2026-03-28,82
STU0543,LEC5423,Chemistry,Acids and Bases,Dr. Priya,2026-04-22,92
STU0543,LEC5424,Biology,Genetics,Dr. Meena,2026-07-06,87
STU0543,LEC5425,Mathematics,Algebra,Dr. Priya,2026-06-06,82
STU0543,LEC5426,Biology,Plant Physiology,Dr. Ravi,2026-02-13,56
STU0543,LEC5427,Physics,Laws of Motion,Dr. Priya,2026-03-31,62
STU0543,LEC5428,Chemistry,Atoms,Dr. Arun,2026-06-10,90
STU0543,LEC5429,Chemistry,Acids and Bases,Dr. Priya,2026-04-25,74
STU0543,LEC5430,Physics,Motion,Dr. Ravi,2026-03-28,81
STU0544,LEC5431,Chemistry,Acids and Bases,Dr. Ravi,2026-07-17,69
STU0544,LEC5432,Biology,Human Body,Dr. Meena,2026-07-10,66
STU0544,LEC5433,Mathematics,Probability,Dr. Arun,2026-02-10,94
STU0544,LEC5434,Chemistry,Chemical Bonding,Dr. Arun,2026-07-08,93
STU0544,LEC5435,Mathematics,Calculus,Dr. Arun,2026-04-18,54
STU0544,LEC5436,Physics,Motion,Dr. Ravi,2026-03-12,92
STU0544,LEC5437,Mathematics,Algebra,Dr. Priya,2026-03-20,74
STU0544,LEC5438,Biology,Genetics,Dr. Ravi,2026-04-13,51
STU0544,LEC5439,Mathematics,Trigonometry,Dr. Kumar,2026-04-28,63
STU0544,LEC5440,Physics,Laws of Motion,Dr. Meena,2026-03-11,96
STU0545,LEC5441,Biology,Human Body,Dr. Kumar,2026-06-22,84
STU0545,LEC5442,Mathematics,Probability,Dr. Kumar,2026-02-11,66
STU0545,LEC5443,Biology,Genetics,Dr. Priya,2026-06-05,51
STU0545,LEC5444,Physics,Work and Energy,Dr. Ravi,2026-05-03,65
STU0545,LEC5445,Chemistry,Chemical Bonding,Dr. Arun,2026-02-27,67
STU0545,LEC5446,Physics,Motion,Dr. Kumar,2026-06-23,61
STU0545,LEC5447,Biology,Genetics,Dr. Ravi,2026-06-26,63
STU0545,LEC5448,Biology,Cell,Dr. Priya,2026-01-26,50
STU0545,LEC5449,Biology,Plant Physiology,Dr. Arun,2026-03-02,79
STU0545,LEC5450,Biology,Cell,Dr. Ravi,2026-07-04,50
STU0546,LEC5451,Biology,Plant Physiology,Dr. Meena,2026-07-21,56
STU0546,LEC5452,Chemistry,Organic Chemistry,Dr. Meena,2026-06-27,59
STU0546,LEC5453,Mathematics,Algebra,Dr. Meena,2026-05-07,76
STU0546,LEC5454,Biology,Cell,Dr. Meena,2026-03-22,61
STU0546,LEC5455,Physics,Electricity,Dr. Priya,2026-03-10,52
STU0546,LEC5456,Mathematics,Probability,Dr. Ravi,2026-06-01,53
STU0546,LEC5457,Mathematics,Algebra,Dr. Ravi,2026-04-13,74
STU0546,LEC5458,Chemistry,Atoms,Dr. Priya,2026-04-16,92
STU0546,LEC5459,Chemistry,Organic Chemistry,Dr. Arun,2026-03-06,91
STU0546,LEC5460,Mathematics,Probability,Dr. Arun,2026-02-12,89
STU0547,LEC5461,Biology,Plant Physiology,Dr. Arun,2026-02-03,56
STU0547,LEC5462,Physics,Electricity,Dr. Kumar,2026-07-10,70
STU0547,LEC5463,Chemistry,Atoms,Dr. Meena,2026-04-11,100
STU0547,LEC5464,Mathematics,Algebra,Dr. Ravi,2026-02-25,96
STU0547,LEC5465,Biology,Cell,Dr. Priya,2026-03-17,69
STU0547,LEC5466,Chemistry,Acids and Bases,Dr. Kumar,2026-01-31,95
STU0547,LEC5467,Biology,Cell,Dr. Kumar,2026-01-30,85
STU0547,LEC5468,Physics,Work and Energy,Dr. Ravi,2026-03-08,86
STU0547,LEC5469,Physics,Laws of Motion,Dr. Meena,2026-03-28,84
STU0547,LEC5470,Chemistry,Organic Chemistry,Dr. Meena,2026-03-08,50
STU0548,LEC5471,Biology,Human Body,Dr. Priya,2026-05-02,57
STU0548,LEC5472,Mathematics,Trigonometry,Dr. Kumar,2026-02-05,88
STU0548,LEC5473,Chemistry,Organic Chemistry,Dr. Priya,2026-03-03,99
STU0548,LEC5474,Mathematics,Trigonometry,Dr. Meena,2026-05-05,100
STU0548,LEC5475,Physics,Laws of Motion,Dr. Priya,2026-05-12,57
STU0548,LEC5476,Biology,Cell,Dr. Ravi,2026-06-14,95
STU0548,LEC5477,Biology,Human Body,Dr. Arun,2026-03-31,82
STU0548,LEC5478,Physics,Laws of Motion,Dr. Ravi,2026-07-08,64
STU0548,LEC5479,Chemistry,Acids and Bases,Dr. Ravi,2026-02-01,64
STU0548,LEC5480,Mathematics,Trigonometry,Dr. Ravi,2026-06-09,90
STU0549,LEC5481,Physics,Motion,Dr. Meena,2026-05-27,73
STU0549,LEC5482,Biology,Genetics,Dr. Arun,2026-05-19,55
STU0549,LEC5483,Biology,Human Body,Dr. Arun,2026-04-14,66
STU0549,LEC5484,Biology,Genetics,Dr. Arun,2026-02-01,57
STU0549,LEC5485,Physics,Laws of Motion,Dr. Kumar,2026-07-13,69
STU0549,LEC5486,Physics,Motion,Dr. Priya,2026-05-20,84
STU0549,LEC5487,Chemistry,Chemical Bonding,Dr. Kumar,2026-03-12,86
STU0549,LEC5488,Mathematics,Calculus,Dr. Ravi,2026-05-08,90
STU0549,LEC5489,Biology,Cell,Dr. Priya,2026-03-22,71
STU0549,LEC5490,Biology,Cell,Dr. Meena,2026-03-06,81
STU0550,LEC5491,Physics,Electricity,Dr. Kumar,2026-03-09,62
STU0550,LEC5492,Physics,Work and Energy,Dr. Meena,2026-07-02,82
STU0550,LEC5493,Biology,Cell,Dr. Ravi,2026-03-21,69
STU0550,LEC5494,Physics,Laws of Motion,Dr. Arun,2026-05-29,94
STU0550,LEC5495,Biology,Cell,Dr. Arun,2026-05-31,55
STU0550,LEC5496,Biology,Human Body,Dr. Ravi,2026-06-13,64
STU0550,LEC5497,Mathematics,Trigonometry,Dr. Priya,2026-02-07,78
STU0550,LEC5498,Biology,Human Body,Dr. Kumar,2026-02-02,98
STU0550,LEC5499,Biology,Plant Physiology,Dr. Meena,2026-07-09,79
STU0550,LEC5500,Biology,Cell,Dr. Kumar,2026-06-10,74
STU0551,LEC5501,Mathematics,Trigonometry,Dr. Arun,2026-03-23,70
STU0551,LEC5502,Biology,Genetics,Dr. Kumar,2026-02-20,90
STU0551,LEC5503,Biology,Genetics,Dr. Kumar,2026-06-18,64
STU0551,LEC5504,Chemistry,Chemical Bonding,Dr. Arun,2026-05-23,87
STU0551,LEC5505,Biology,Plant Physiology,Dr. Arun,2026-07-03,98
STU0551,LEC5506,Biology,Human Body,Dr. Arun,2026-03-27,57
STU0551,LEC5507,Physics,Work and Energy,Dr. Ravi,2026-03-03,67
STU0551,LEC5508,Physics,Work and Energy,Dr. Meena,2026-02-25,96
STU0551,LEC5509,Chemistry,Atoms,Dr. Ravi,2026-06-25,55
STU0551,LEC5510,Mathematics,Probability,Dr. Kumar,2026-02-26,71
STU0552,LEC5511,Mathematics,Trigonometry,Dr. Meena,2026-06-15,53
STU0552,LEC5512,Biology,Human Body,Dr. Ravi,2026-06-04,95
STU0552,LEC5513,Mathematics,Probability,Dr. Meena,2026-06-13,57
STU0552,LEC5514,Physics,Motion,Dr. Kumar,2026-06-03,80
STU0552,LEC5515,Biology,Plant Physiology,Dr. Arun,2026-04-28,78
STU0552,LEC5516,Mathematics,Calculus,Dr. Arun,2026-04-10,76
STU0552,LEC5517,Mathematics,Probability,Dr. Priya,2026-04-23,82
STU0552,LEC5518,Biology,Genetics,Dr. Priya,2026-06-09,74
STU0552,LEC5519,Chemistry,Acids and Bases,Dr. Ravi,2026-01-28,71
STU0552,LEC5520,Mathematics,Algebra,Dr. Priya,2026-07-11,87
STU0553,LEC5521,Physics,Work and Energy,Dr. Meena,2026-02-06,83
STU0553,LEC5522,Mathematics,Probability,Dr. Kumar,2026-03-26,77
STU0553,LEC5523,Biology,Genetics,Dr. Meena,2026-02-12,54
STU0553,LEC5524,Chemistry,Chemical Bonding,Dr. Meena,2026-05-18,100
STU0553,LEC5525,Biology,Cell,Dr. Ravi,2026-03-15,99
STU0553,LEC5526,Biology,Plant Physiology,Dr. Meena,2026-04-06,78
STU0553,LEC5527,Mathematics,Probability,Dr. Kumar,2026-06-02,98
STU0553,LEC5528,Chemistry,Organic Chemistry,Dr. Priya,2026-06-16,74
STU0553,LEC5529,Chemistry,Organic Chemistry,Dr. Meena,2026-01-28,87
STU0553,LEC5530,Chemistry,Organic Chemistry,Dr. Kumar,2026-05-27,92
STU0554,LEC5531,Physics,Motion,Dr. Meena,2026-06-23,98
STU0554,LEC5532,Chemistry,Acids and Bases,Dr. Kumar,2026-03-06,58
STU0554,LEC5533,Biology,Genetics,Dr. Priya,2026-02-13,92
STU0554,LEC5534,Physics,Electricity,Dr. Ravi,2026-07-17,91
STU0554,LEC5535,Chemistry,Acids and Bases,Dr. Priya,2026-03-12,60
STU0554,LEC5536,Chemistry,Chemical Bonding,Dr. Priya,2026-04-11,53
STU0554,LEC5537,Chemistry,Chemical Bonding,Dr. Ravi,2026-04-04,87
STU0554,LEC5538,Chemistry,Acids and Bases,Dr. Arun,2026-04-19,74
STU0554,LEC5539,Physics,Electricity,Dr. Kumar,2026-04-05,74
STU0554,LEC5540,Mathematics,Trigonometry,Dr. Kumar,2026-03-10,75
STU0555,LEC5541,Mathematics,Trigonometry,Dr. Priya,2026-05-02,71
STU0555,LEC5542,Biology,Plant Physiology,Dr. Arun,2026-06-16,99
STU0555,LEC5543,Chemistry,Acids and Bases,Dr. Kumar,2026-05-23,58
STU0555,LEC5544,Mathematics,Trigonometry,Dr. Meena,2026-02-11,95
STU0555,LEC5545,Physics,Motion,Dr. Meena,2026-05-24,66
STU0555,LEC5546,Mathematics,Calculus,Dr. Arun,2026-05-19,84
STU0555,LEC5547,Biology,Human Body,Dr. Priya,2026-06-17,56
STU0555,LEC5548,Physics,Motion,Dr. Arun,2026-07-16,60
STU0555,LEC5549,Mathematics,Calculus,Dr. Arun,2026-04-15,59
STU0555,LEC5550,Physics,Work and Energy,Dr. Priya,2026-05-16,78
STU0556,LEC5551,Biology,Human Body,Dr. Priya,2026-05-17,73
STU0556,LEC5552,Mathematics,Algebra,Dr. Meena,2026-04-20,85
STU0556,LEC5553,Biology,Plant Physiology,Dr. Ravi,2026-05-24,75
STU0556,LEC5554,Physics,Laws of Motion,Dr. Kumar,2026-05-13,64
STU0556,LEC5555,Chemistry,Chemical Bonding,Dr. Kumar,2026-02-27,65
STU0556,LEC5556,Physics,Electricity,Dr. Kumar,2026-02-22,55
STU0556,LEC5557,Mathematics,Probability,Dr. Meena,2026-07-14,63
STU0556,LEC5558,Chemistry,Organic Chemistry,Dr. Ravi,2026-05-10,83
STU0556,LEC5559,Biology,Genetics,Dr. Ravi,2026-02-02,81
STU0556,LEC5560,Chemistry,Atoms,Dr. Arun,2026-07-22,60
STU0557,LEC5561,Mathematics,Calculus,Dr. Meena,2026-02-26,61
STU0557,LEC5562,Physics,Electricity,Dr. Ravi,2026-01-31,75
STU0557,LEC5563,Mathematics,Calculus,Dr. Kumar,2026-06-11,77
STU0557,LEC5564,Physics,Laws of Motion,Dr. Priya,2026-05-17,98
STU0557,LEC5565,Chemistry,Atoms,Dr. Meena,2026-04-22,50
STU0557,LEC5566,Physics,Work and Energy,Dr. Kumar,2026-04-08,94
STU0557,LEC5567,Physics,Laws of Motion,Dr. Ravi,2026-05-29,81
STU0557,LEC5568,Mathematics,Calculus,Dr. Kumar,2026-02-09,59
STU0557,LEC5569,Physics,Laws of Motion,Dr. Priya,2026-01-24,96
STU0557,LEC5570,Physics,Motion,Dr. Meena,2026-05-25,73
STU0558,LEC5571,Mathematics,Calculus,Dr. Arun,2026-06-29,54
STU0558,LEC5572,Biology,Human Body,Dr. Ravi,2026-06-15,81
STU0558,LEC5573,Chemistry,Atoms,Dr. Kumar,2026-02-23,67
STU0558,LEC5574,Biology,Plant Physiology,Dr. Priya,2026-03-08,79
STU0558,LEC5575,Mathematics,Algebra,Dr. Kumar,2026-03-21,72
STU0558,LEC5576,Chemistry,Organic Chemistry,Dr. Ravi,2026-05-07,78
STU0558,LEC5577,Mathematics,Calculus,Dr. Priya,2026-07-21,53
STU0558,LEC5578,Chemistry,Organic Chemistry,Dr. Kumar,2026-02-18,80
STU0558,LEC5579,Mathematics,Calculus,Dr. Ravi,2026-07-12,62
STU0558,LEC5580,Chemistry,Atoms,Dr. Ravi,2026-04-17,73
STU0559,LEC5581,Biology,Genetics,Dr. Priya,2026-03-03,94
STU0559,LEC5582,Chemistry,Organic Chemistry,Dr. Ravi,2026-02-21,95
STU0559,LEC5583,Physics,Electricity,Dr. Kumar,2026-05-08,100
STU0559,LEC5584,Physics,Work and Energy,Dr. Arun,2026-03-14,78
STU0559,LEC5585,Chemistry,Chemical Bonding,Dr. Priya,2026-02-18,75
STU0559,LEC5586,Biology,Cell,Dr. Arun,2026-03-16,97
STU0559,LEC5587,Mathematics,Algebra,Dr. Ravi,2026-07-04,90
STU0559,LEC5588,Biology,Cell,Dr. Kumar,2026-06-14,73
STU0559,LEC5589,Physics,Motion,Dr. Ravi,2026-04-05,77
STU0559,LEC5590,Biology,Plant Physiology,Dr. Priya,2026-07-12,51
STU0560,LEC5591,Chemistry,Acids and Bases,Dr. Kumar,2026-02-18,86
STU0560,LEC5592,Chemistry,Atoms,Dr. Kumar,2026-06-12,85
STU0560,LEC5593,Chemistry,Acids and Bases,Dr. Priya,2026-06-30,65
STU0560,LEC5594,Chemistry,Chemical Bonding,Dr. Ravi,2026-03-29,78
STU0560,LEC5595,Physics,Work and Energy,Dr. Ravi,2026-04-03,91
STU0560,LEC5596,Chemistry,Organic Chemistry,Dr. Ravi,2026-07-14,71
STU0560,LEC5597,Chemistry,Atoms,Dr. Arun,2026-07-14,84
STU0560,LEC5598,Mathematics,Calculus,Dr. Kumar,2026-07-09,54
STU0560,LEC5599,Biology,Genetics,Dr. Ravi,2026-01-27,91
STU0560,LEC5600,Biology,Cell,Dr. Arun,2026-04-22,88
